Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Address,Postal Code,Website,Google Place ID,Latitude,Longitude
181,Gyoza Bar,2,,wine_bar,casual,,"56 Pass. des Panoramas, 75002 Paris, France",75002,https://www.gyozabar.fr/,ChIJb2SWIDxu5kcRKA7SC7qmH_M,48.8711353,2.3416809
182,Halo Paris,2,,,,,"12 Rue Saint-Sauveur, 75002 Paris, France",75002,https://www.halo-paris.com/,ChIJNVH4kgZv5kcRsh2C0-W-z9M,48.8660872,2.3489193
184,Hollywood Savoy,2,,wine_bar,casual,,"44 Rue Notre Dame des Victoires, 75002 Paris, France",75002,https://www.fitz-group.fr/hollywood-savoy-paris,ChIJpzMaVzxu5kcR50rPTer6_-4,48.8691067,2.3423135
185,Ibrik Kitchen,2,,,,,"9 Rue de Mulhouse, 75002 Paris, France",75002,https://ibrik.fr/,ChIJRbU8nF5v5kcR3qL68BVmvp8,48.868745,2.3467575
186,Iluma,2,,,,,"49 Rue Montmartre, 75002 Paris, France",75002,https://ilumaparis.com/,ChIJvZ08RnJv5kcRV5Mh8RVub_U,48.8657931,2.3445538
1512,IMPACT BERLINER KEBAP,2,,,,,"185 Rue St Denis, 75002 Paris, France",75002,,ChIJx3YmCQBv5kcRtpRvJpUIfOo,48.866041,2.3507171
188,Itacoa,2,,,,,"185 Rue St Denis, 75002 Paris, France",75002,https://www.itacoa.paris/,ChIJG__T_Rlu5kcRWxqx_Bl7jVA,48.8660337,2.3505642
284,Journey,2,,,,,"44 Rue des Petits Carreaux, 75002 Paris, France",75002,https://www.lovejourney.co/,ChIJF5wyeQBv5kcR4FgQ0saiRNo,48.868333,2.3477653
191,Jugaad - Restaurant Indien Paris 2,2,,,,,"16 Rue Favart, 75002 Paris, France",75002,https://jugaad.paris/,ChIJDbDihZ5v5kcRVDy9fVcY39s,48.8712318,2.3383504
194,Kitchen 32,2,,,,,"32 Rue Tiquetonne, 75002 Paris, France",75002,https://www.kitchen-izakaya.com/,ChIJ3R3099Bv5kcRLL5vrd630s8,48.8648109,2.3480456
288,Kiwa,2,,,,,"148 Rue Montmartre, 75002 Paris, France",75002,https://kiwaparis.com/,ChIJdYaZGBVv5kcRC0pDC4PxhYU,48.8694085,2.3431702
195,KUCCINI,2,,wine_bar,casual,,"165 Rue St Denis, 75002 Paris, France",75002,http://kuccini.net/,ChIJZ6Lq7hlu5kcRgr98_sCefbo,48.8652738,2.350291
291,Kuna Bada,2,,,,,"42 Rue d'Argout, 75002 Paris, France",75002,https://kuna-family.com/pages/kuna-bada,ChIJ_WilonJv5kcRwKs6Zodz8RQ,48.8658186,2.3435408
196,L'Altro Frenchie,2,,,casual,,"9 Rue du Nil, 75002 Paris, France",75002,https://www.laltro.fr/,ChIJvWmj4TZv5kcRjWXoyQlKnUw,48.8676638,2.3477564
200,La Bourse et La Vie,2,,,,,"12 Rue Vivienne, 75002 Paris, France",75002,http://www.labourselavie.com/,ChIJ2-nvXTtu5kcRzvMrLHhpJOI,48.8675961,2.3394775
201,La cantine des Pieds Nickelés,2,,,,,"120 Rue St Denis, 75002 Paris, France",75002,,ChIJHdeFjhlu5kcRlpMTb5Z7UGI,48.8646012,2.3503333
202,La Fontaine Gaillon,2,,wine_bar,casual,,"1 Rue de la Michodière, 75002 Paris, France",75002,https://www.lafontainegaillon.com/,ChIJpVKxcjBu5kcRLrQQdcnmZk4,48.869092,2.334237
203,La Grille Montorgueil,2,,"cafe, wine_bar",casual,,"50 Rue Montorgueil, 75002 Paris, France",75002,https://lagrille.paris/,ChIJjyJuQRhu5kcRfUJwOMKf_Z4,48.8647394,2.3468693
204,La Noceria,2,,,,,"58 Rue d'Aboukir, 75002 Paris, France",75002,https://www.lanoceria.com/,ChIJDdVHTahv5kcRP_lPUN-YtM8,48.8674228,2.3461087
205,La Petite Régalade,2,,,,,"14 Rue Daunou, 75002 Paris, France",75002,https://lapetiteregalade.com/,ChIJO7MUGzFu5kcRcYE08s7r6vo,48.869779,2.3312489
614,Le Bar du Bouillon,2,,,,,"19 Rue de Choiseul, 75002 Paris, France",75002,https://bardubouillon.com/,ChIJE4_zMQBv5kcRHoFA556znUs,48.8702981,2.3358041
206,Le Bougainville,2,,"cafe, wine_bar",casual,,"5 Rue de la Banque, 75002 Paris, France",75002,https://bougainville-restaurant.fr/,ChIJ15VQrDxu5kcRzTdFQhy2wvg,48.8665171,2.340083
208,Le Compas,2,,"cafe, wine_bar",casual,,"62 Rue Montorgueil, 75002 Paris, France",75002,https://lecompas-restaurant.com/,ChIJ_cAuPxhu5kcRru1DF106LN4,48.8651793,2.3470754
210,Le Grand Colbert,2,,,,,"2 Rue Vivienne, 75002 Paris, France",75002,https://www.legrandcolbert.fr/,ChIJpbKdWjtu5kcRQDSu42z_j_A,48.8666252,2.3390047
211,Le Mesturet,2,,wine_bar,casual,,"77 Rue de Richelieu, 75002 Paris, France",75002,https://www.lemesturet.com/,ChIJrZ7wnztu5kcRY2YMou4gGgs,48.869075,2.33853
212,Le Minet Galant,2,,,,,"8 Rue Monsigny, 75002 Paris, France",75002,https://www.leminetgalant.com/,ChIJffa_J-Jv5kcRRdzMlBL-kBc,48.8686643,2.3355026
213,Le Petit Bal,2,,,,,"36 Rue Léopold Bellan, 75002 Paris, France",75002,,ChIJNf2Q_K1v5kcRs8ece__lcTs,48.8667548,2.3447714
214,Le Petit Vendôme,2,,wine_bar,casual,,"8 Rue des Capucines, 75002 Paris, France",75002,https://lepetitvendome.fr/fr,ChIJPW-rnjFu5kcRp_F3bCVvBnU,48.8688059,2.3298044
300,Le Pompon,2,,,,,"25 Pl. de la Bourse, 75002 Paris, France",75002,https://www.sortiraparis.com/hotel-restaurant/restaurant/articles/331037-pompon-nouveau-restaurant-festif-paris-society-palais-brongniart-paris-2,ChIJbXjTDgBv5kcRZpzWq3wv9tI,48.868911,2.3410577
217,Le presque bout du monde,2,,,,,"18 Rue Léopold Bellan, 75002 Paris, France",75002,https://www.lepresqueboutdumonde.com/,ChIJXbFR_TNv5kcRBQxOKnthPe8,48.8666855,2.3457873
216,Le Préaumur,2,,cafe,casual,,"1 Pl. de la Bourse, 75002 Paris, France",75002,https://www.lepreaumur.fr/,ChIJtalK9zxu5kcRW53kP6cSoEM,48.8684459,2.3417099
220,Les Amis Des Messina,2,,,,,"81 Rue Réaumur, 75002 Paris, France",75002,https://restaurant.lesamisdesmessina.com/reaumur,ChIJIdDHeRdu5kcRLRxmV3kYap0,48.8669251,2.3483963
222,Les Causeurs,2,,,,,"170 Rue Montmartre, 75002 Paris, France",75002,https://lescauseursparis.fr/,ChIJs-14sJVv5kcR6tVhd8ZahuE,48.8707561,2.3430294
223,Les Noces de Jeannette,2,,,,,"14 Rue Favart, 75002 Paris, France",75002,https://en.lesnocesdejeannette.com/,ChIJp67c2ztu5kcRRO432URsoDc,48.8711037,2.3382365
294,Leven,2,,,,,"110 Rue Montmartre, 75002 Paris, France",75002,https://leven-restaurant.com/,ChIJO6vg8H5v5kcR3aErJ4y7V-o,48.8675982,2.3440646
224,Little Havana - Street Food Paris 02,2,,,casual,,"67 Rue d'Argout, 75002 Paris, France",75002,https://little-havana.site.bykomdab.com/,ChIJYQX8MrFv5kcR3Vxlomy0Frk,48.8661829,2.3440249
225,Liza,2,,,,,"14 Rue de la Banque, 75002 Paris, France",75002,https://www.restaurant-liza.com/,ChIJuQ3fvTxu5kcR6h8OofAEJYA,48.8676068,2.3408224
226,LOMBEM,2,,,,,"22 Pass. des Panoramas, 75002 Paris, France",75002,https://www.lombem.paris/?lang=en,ChIJp28qPTxu5kcRtknW5nMpmGw,48.8707331,2.3417383
228,Maafim,2,,,,,"5 Rue des Forges, 75002 Paris, France",75002,https://linktr.ee/salatim_maafim,ChIJf6JPiRlv5kcR9FawRnM_kZY,48.8678905,2.3488372
232,Manhattn's Burgers,2,,,,,"59 Rue Montorgueil 59, 75002 Paris, France",75002,https://www.manhattns.com/location/montorgueil,ChIJzU1qLDxv5kcRUPtgnXnjLbY,48.8656377,2.3468396
234,Mari mari,2,,,,,"23 Rue d'Antin, 75002 Paris, France",75002,,ChIJP8Z_Y6lv5kcRvnQnhVlayHM,48.8694614,2.3338249
237,Mex'iik,2,,wine_bar,casual,,"1 Rue de Marivaux, 75002 Paris, France",75002,https://www.mexiik.com/,ChIJRVRgwhVv5kcRC8v7xG172_g,48.8705315,2.3372243
241,Montecito,2,,,,,"27 - 29 Bd des Capucines, 75002 Paris, France",75002,https://montecitoparis.com/,ChIJmUvQT1Bv5kcR79OwJXUw4eE,48.8702617,2.3307177
230,Mắm From Hanoï,2,,,,,"39 Rue de Cléry, 75002 Paris, France",75002,https://mamfromhanoi.com/,ChIJfecnzi9v5kcRGrNiqAWlNNQ,48.8686761,2.3483649
246,Omurice,2,,,,,"10 Rue de Port-Mahon, 75002 Paris, France",75002,https://omurice.fr/,ChIJI2k-FWtv5kcRvEuj8hQkQrk,48.8696775,2.3341349
247,Oranta,2,,,,,"1 Rue de Marivaux, 75002 Paris, France",75002,http://www.oranta.fr/,ChIJl9tXOTFv5kcR_7jhxolghLc,48.8705315,2.3372243
882,Paillettes Paris Restaurant Festif,2,,,,,"14 Rue Saint-Fiacre, 75002 Paris, France",75002,https://www.paillettes-paris.com/,ChIJ4d_oBlhv5kcR12cfGnJwaLU,48.8702692,2.345744
199,Pedzouille La Bassecour,2,,,,,"15 Rue des Jeuneurs, 75002 Paris, France",75002,https://www.pedzouille.fr/copie-de-letable-2,ChIJOWM8G8pv5kcRv8NkB9petrc,48.8690866,2.3459585
252,Pizzeria Popolare,2,,,,,"111 Rue Réaumur, 75002 Paris, France",75002,https://www.bigmammagroup.com/fr/trattorias/pizzeria-popolare,ChIJ-w6YGj1u5kcR9XoTLMtIUCc,48.8680344,2.34349
253,Pomelo Bistrot - Restaurant à Paris 2e,2,,bistro,"casual, classic",,"153 Rue Montmartre, 75002 Paris, France",75002,https://pomelobistrot.com/,ChIJy63oFehv5kcRzT3ini-KYSo,48.8706108,2.3425802
254,Public House Paris,2,,wine_bar,casual,,"21 Rue Daunou, 75002 Paris, France",75002,https://www.publichouseparis.fr/,ChIJpZfi4plv5kcRyh_s6_A8QeQ,48.8699267,2.330262
255,Racines,2,,,,,"8 Pass. des Panoramas, 75002 Paris, France",75002,https://racinesparis.com/,ChIJdxltnj5u5kcR8TXA9auIRmg,48.8712364,2.3418864
283,Red Katz,2,,wine_bar,casual,,"14 Rue de Cléry, 75002 Paris, France",75002,https://redkatzcontact.wixsite.com/red-katz,ChIJ7a0-MTVv5kcR2FKniFHfJRM,48.8675889,2.3454516
152,Restaurant Coinstot Vino Paris 2,2,,,casual,,"22-30 Gal Montmartre, 75002 Paris, France",75002,https://coinstotvino.business.site/,ChIJRYwPPTxu5kcRaVBRn5Gi-ag,48.8705534,2.3416087
161,Restaurant Drouant,2,,,,,"16-18 Rue Gaillon, 75002 Paris, France",75002,https://drouant.com/en/restaurant.html,ChIJeQAhgjpu5kcR2eETKOOnYng,48.8687465,2.334434
166,RESTAURANT ERH,2,,wine_bar,casual,,"11 Rue Tiquetonne, 75002 Paris, France",75002,https://www.restaurant-erh.com/,ChIJRZKovRlu5kcRZOlh4VAz9cA,48.8644303,2.3490508
176,Restaurant Grands Boulevards Experimental,2,,,,,"17 Bd Poissonnière, 75002 Paris, France",75002,https://www.grandsboulevardshotel.com/restaurant,ChIJiQ8n4PNv5kcRACVNMP0V6Fk,48.870849,2.344874
298,Restaurant Panurge,2,,,,,"24 Rue du Sentier, 75002 Paris, France",75002,https://www.doitinparis.com/fr/panurge-restaurant-paris-27232?_kx=kVYHyG13XF-W7-H2h3hdQJeXURN6Ch9YKL7GWBLf4r5AGkl97CzktrdqYOeos-Ta.VPVbUh,ChIJ2dHAH8Rv5kcRwoovv7tb9QA,48.8696774,2.3463159
258,Rice and Fish,2,,,,,"16 Rue Greneta, 75002 Paris, France",75002,http://www.rice-and-fish.fr/,ChIJRWyB7Vdv5kcRe38C5G2jpw8,48.8652662,2.3512632
261,Riz Djondjon - Restaurant haitien,2,,,,,"291 Rue St Denis, 75002 Paris, France",75002,https://rizdjondjon.com/,ChIJ-WLtEPVv5kcReapyyyOP_to,48.8694795,2.352353
299,Rosario,2,,,,,"96 Rue de Richelieu, 75002 Paris, France",75002,https://www.rosarioparis.com/,ChIJaxXNBQhv5kcRjxX5bH8uh3c,48.8706537,2.3395275
292,Safado,2,,wine_bar,casual,,"3 Rue de Tracy, 75002 Paris, France",75002,,ChIJjdTIjqhv5kcRjzHoKh945LI,48.8679214,2.3531087
265,Shabour,2,,,,,"19 Rue Saint-Sauveur, 75002 Paris, France",75002,https://www.restaurantshabour.com/,ChIJzean6Hlv5kcR9jkXW9USvyg,48.8659211,2.3490668
266,Shana,2,,wine_bar,casual,,"14 Rue Saint-Sauveur, 75002 Paris, France",75002,https://www.shosh-shana.com/,ChIJqe95-NVv5kcRNZ6YHEtKG3Y,48.8660715,2.3487204
1422,Sonny’s pizza SSD Paris 02,2,,,casual,,"291 Rue St Denis, 75002 Paris, France",75002,https://www.sonnyspizza.fr/,ChIJH5NVGM9v5kcRu9oaTxUG1ms,48.8694849,2.3523507
289,Stock,2,,wine_bar,casual,,"88 Rue de Richelieu, 75002 Paris, France",75002,https://www.stock-paris.fr/,ChIJr5gNcqlv5kcRzdGRBvBtY_c,48.8701592,2.3393971
268,Street Bangkok,2,,,,,"112 Rue St Denis, 75002 Paris, France",75002,https://streetbangkok.fr/nos-restos,ChIJty7X3jFv5kcRk47Y2_WnNrk,48.8639521,2.3501298
269,SUGO pasta fresca - Saint-Augustin,2,,,,,"16 Rue Saint-Augustin, 75002 Paris, France",75002,https://www.sugoparis.com/,ChIJ-WZa4A9v5kcRPgA2aczQBnQ,48.8690001,2.3361959
271,Sushi Yoshinaga,2,,sushi,casual,,"27 Rue du 4 septembre, 75002 Paris, France",75002,https://www.sushiyoshinaga.com/,ChIJIeDnbvVv5kcRCkaxpqe56vk,48.8697398,2.3349676
272,Tekés,2,,wine_bar,casual,,"4 bis Rue Saint-Sauveur, 75002 Paris, France",75002,https://www.tekesrestaurant.com/,ChIJP0h7fOFv5kcRnVPMvx7dfq4,48.8659569,2.3496387
274,Tigermilk,2,,,,,"77 Rue d'Aboukir, 75002 Paris, France",75002,https://tigermilkrestaurants.com/,ChIJBWI0RRhv5kcR1J3rCj0ONpM,48.8679134,2.3473008
275,Uma Nota,2,,wine_bar,casual,,"86 Rue Réaumur, 75002 Paris, France",75002,https://uma-nota.com/fr/home,ChIJOTAeihBv5kcRWgC1e3f1Dw0,48.8668589,2.3501851
276,Un jour à Peyrassol Paris - Restaurant de truffes,2,,,,,"13 Rue Vivienne, 75002 Paris, France",75002,http://www.unjourapeyrassol.com/paris,ChIJiU38Yjtu5kcRRKQHvNUM-2k,48.8681262,2.339542
293,Waalo,2,,,,,"9 Rue d'Alexandrie, 75002 Paris, France",75002,https://instagram.com/harouna_so_?r=nametag,ChIJKxx0D0Rv5kcRhhWG0cu4OaI,48.8679657,2.3506486
277,Yoummah,2,,,,,"33 Rue Vivienne, 75002 Paris, France",75002,https://www.yoummah.fr/,ChIJecsdd9lv5kcR1PNcuPkG41M,48.870035,2.340591
295,YPSELI,2,,,,,"88 Rue Réaumur, 75002 Paris, France",75002,https://www.ypseli.com/,ChIJBTTrYgBv5kcRKpuEgshEXVY,48.8669091,2.3505013
278,YUJIN,2,,,,,"53 Pass. des Panoramas, 75002 Paris, France",75002,http://www.instagram.com/yujinparis,ChIJt2h6Bahv5kcRrQ2vqImYr3g,48.871091,2.341662
279,Zakuro,2,,,,,"4 Rue de Port-Mahon, 75002 Paris, France",75002,https://www.zakuro.fr/,ChIJ5wEXqixv5kcRu5pTwcYI7OU,48.8692149,2.3341985
280,Zaza par Yoni Saada,2,,,,,"51 Pass. Choiseul, 44 Rue Dalayrac, 75002 Paris, France",75002,https://yonisaada.com/zaza,ChIJqaj9p3xv5kcR6YRoa8r8RXU,48.868115,2.3355272
282,Zuzuttomo - Original Ramen Noodles from 日本,2,,ramen,casual,,"10 Rue Poissonnière, 75002 Paris, France",75002,https://zuzuttomo.fr/,ChIJE4ke9Htv5kcRy0T3sijSkwM,48.8688839,2.34782
303,2D atelier,3,,,,,"40 Rue Réaumur, 75003 Paris, France",75003,http://www.2datelier.com/fr,ChIJsZBtRQVu5kcRkh6_Q8EOZTY,48.8654439,2.3573972
340,46 & 3RD - Forty Six and Third,3,,cafe,casual,,"46 R. de Turbigo, 75003 Paris, France",75003,https://www.fortysixandthird.com/,ChIJpViKr0xv5kcRY-cmedDheHc,48.8650928,2.3551431
305,888 NIGHT MARKET | 一村夜话,3,,,,,"37 Rue Beaubourg, 75003 Paris, France",75003,https://www.888nightmarket.com/,ChIJVx_Xdhtu5kcRpe3FGq1mLRg,48.8619279,2.3537236
350,Ambassade d’Auvergne,3,,,,,"22 Rue du Grenier-Saint-Lazare, 75003 Paris, France",75003,https://ambassade-auvergne.fr/fr,ChIJKSANqBtu5kcR3M9w8dRfOpo,48.8630446,2.3534095
309,Anahi,3,,,,,"49 Rue Volta, 75003 Paris, France",75003,https://www.anahi-paris.com/,ChIJ77BzlA9u5kcR0PDBTFQuXy0,48.8670496,2.3582183
312,Auberge Nicolas Flamel,3,,,,,"51 Rue de Montmorency, 75003 Paris, France",75003,https://auberge.nicolas-flamel.fr/,ChIJD5opUxpu5kcRXidM9DzLh_Q,48.8635423,2.3531534
313,B. Bell broche,3,,,,,"74 R. de Turbigo, 75003 Paris, France",75003,https://www.b-bell.fr/,ChIJF35ZZw9u5kcRfvosd86qDLc,48.8663387,2.3607324
1280,Baby Love Burger Marais,3,,,,,"105 Rue Vieille du Temple, 75003 Paris, France",75003,,ChIJz4KsPsFv5kcRhcnVyB8OpQE,48.8604685,2.3615365
316,BigLove,3,,,,,"30 Rue Debelleyme, 75003 Paris, France",75003,https://www.bigmammagroup.com/en/trattorias/biglove,ChIJEXsnwgZu5kcRxz5KJXZbnSc,48.8620551,2.3636352
317,BING SUTT,3,,cafe,casual,,"22 Rue Béranger, 75003 Paris, France",75003,https://www.bingsuttparis.com/,ChIJrw92J2dv5kcRwN05F2FSAEs,48.8666034,2.3635328
318,Bouillon République,3,,,,,"39 Bd du Temple, 75003 Paris, France",75003,https://bouillonlesite.com/bouillon-republique,ChIJQ7aZhzNv5kcR2ukcRnOizeQ,48.8661074,2.3646338
319,Boulotte épicerie - restaurant,3,,bakery,casual,,"314 Rue Saint-Martin, 75003 Paris, France",75003,https://www.boulotte.com/,ChIJl9xBYOVv5kcRi8M_OmQVYkw,48.8679833,2.355185
320,Café Berry,3,,cafe,casual,,"10 Rue Chapon, 75003 Paris, France",75003,https://www.cafeberryparis.com/,ChIJ2Y--1gRu5kcR_cl6Q6RpJ6w,48.8632736,2.3567559
321,Café Charlot,3,,cafe,casual,,"38 Rue de Bretagne, 75003 Paris, France",75003,https://www.lecharlot-paris.com/,ChIJ647DhQZu5kcR4Ss8Lzg3I_Q,48.8630744,2.3624588
325,Caractère de Cochon,3,,bakery,casual,,"42 Rue Charlot, 75003 Paris, France",75003,https://www.instagram.com/caracteredecochonparis,ChIJH8vcmgZu5kcRYRWuLlvYujk,48.8626743,2.3624648
326,Carboni's,3,,wine_bar,casual,,"45 Rue de Poitou, 75003 Paris, France",75003,https://www.carbonisparis.com/,ChIJH7XtmgZu5kcRHzaNGWpmVyM,48.8616678,2.3613044
327,Caves Saint Gilles,3,,wine_bar,casual,,"4 Rue Saint-Gilles, 75003 Paris, France",75003,https://caves-saintgilles.com/,ChIJ28az1_9t5kcRIf9FerqQCTI,48.8577778,2.3672222
328,Chez Alain Miam Miam,3,,,,,"26 Rue Charlot, 75003 Paris, France",75003,https://www.facebook.com/ChezAlainMiamMiam,ChIJq5Q-nQZu5kcRR3WcrGGBKlg,48.8622392,2.3619245
402,Chez Eating,3,,,,,"45 Rue Volta, 75003 Paris, France",75003,https://www.instagram.com/chez_eating/,ChIJS7juq3dv5kcRnPpYcboCQp8,48.8668257,2.3580526
329,Chez Janou,3,,,,,"2 Rue Roger Verlomme, 75003 Paris, France",75003,https://www.chezjanou.com/,ChIJaXXlBgBu5kcRzeSQ0Um9YSg,48.8567159,2.3671983
351,Chez l'Ami Louis,3,,,,,"32 Rue du Vertbois, 75003 Paris, France",75003,,ChIJIW_rlA9u5kcR1E9tsnW7M68,48.8670892,2.3581584
330,Chez Nenesse,3,,,,,"17 Rue de Saintonge, 75003 Paris, France",75003,,ChIJPyH-pAZu5kcRLojkF6511eU,48.8617223,2.3622978
331,Chez Omar,3,,wine_bar,casual,,"47 Rue de Bretagne, 75003 Paris, France",75003,https://chez-omar-paris.business.site/,ChIJPTuOLARu5kcR2hOHqy5PbbI,48.8633158,2.3614778
405,Cortado,3,,"bakery, cafe, wine_bar",casual,,"31 Rue Charlot, 75003 Paris, France",75003,https://www.cortadoparis.fr/,ChIJ-Y5CDgBv5kcR75c7vG0VKeI,48.8624609,2.3619539
333,Datil,3,,,,,"13 Rue des Gravilliers, 75003 Paris, France",75003,https://www.datil-restaurant.fr/,ChIJix2wynBv5kcREclRmmNBD24,48.8635818,2.3573055
334,Datsha Underground,3,,,casual,,"57 Rue des Gravilliers, 75003 Paris, France",75003,https://datshaunderground.com/fr,ChIJ0c74YVVv5kcRay_Jgi8-yhQ,48.8642739,2.3547629
335,Dessance,3,,,,,"74 Rue des Archives, 75003 Paris, France",75003,https://www.dessance.com/,ChIJ75I0XQRu5kcRHJRwpkFqu7I,48.8622815,2.3598519
336,Distrito Francés Marais,3,,wine_bar,casual,,"25 Rue du Pont aux Choux, 75003 Paris, France",75003,https://distritofrances.fr/en/restaurants/df-marais,ChIJU4ZABSJv5kcRxBrJzKdX5e8,48.8612256,2.3648465
337,Donna,3,,wine_bar,casual,,"157 Rue Saint-Martin, 75003 Paris, France",75003,https://www.donna-paris.com/,ChIJp63ERohv5kcR9MRYgY-qLTs,48.8621782,2.3518425
338,Elmer,3,,,,,"30 Rue Notre Dame de Nazareth, 75003 Paris, France",75003,https://elmer-restaurant.fr/,ChIJVQZxCg9u5kcRnzjCj6U97w4,48.8673578,2.3594516
1798,En face store,3,,,,,"12 Rue de Picardie, 75003 Paris, France",75003,https://www.enface-restaurant.com/,ChIJwXvuRgBv5kcRNKaQcf8AzU0,48.8635339,2.3625252
403,ENVIE LE BANQUET,3,,,,,"148 Rue du Temple, 75003 Paris, France",75003,https://lebanquet.paris/fr,ChIJX3SODgBv5kcRPUWtzrxQuwE,48.8641946,2.359222
339,"Faurn, pizzeria libanaise",3,,,,,"212 Rue Saint-Martin, 75003 Paris, France",75003,https://linktr.ee/faurn_boulangerie,ChIJKzbjikZv5kcR-6Qguq3YZyE,48.8636395,2.3528163
341,Fulvio,3,,,,,"4 Rue de Poitou, 75003 Paris, France",75003,https://www.restaurant-fulvio.fr/,ChIJf6qg1wZu5kcRnNB5rytoC5Y,48.8614391,2.3643479
342,Goku Asian Canteen,3,,,,,"27 Bd du Temple, 75003 Paris, France",75003,https://www.gokuasiancanteen.fr/,ChIJtQDmzgdu5kcRfAHFnNYR7So,48.865024,2.3653516
345,Hando Parisian Handroll Marais,3,,,,,"14 Rue de Bretagne, 75003 Paris, France",75003,https://bookings.zenchef.com/results?rid=373561&pid=1001,ChIJ-zgxgApv5kcRCzYGhkTI3Y4,48.8632111,2.3622888
346,Horiz,3,,wine_bar,casual,,"8 rue au maire, 4 Rue Volta, 75003 Paris, France",75003,https://horizparis.com/,ChIJhS1FjxBv5kcRDkhlDTBTZT0,48.8646484,2.3568952
315,Karaoke Box Bart - Paris 3,3,,wine_bar,casual,,"7 Rue Papin, 75003 Paris, France",75003,https://bartkaraokebox.com/etablissement/paris-3-la-gaite-lyrique,ChIJ3fnqxjlv5kcRw4uak4YgNGA,48.8668838,2.3533971
304,Le 404,3,,,,,"69 Rue des Gravilliers, 75003 Paris, France",75003,https://www.404-resto.com/,ChIJM9X48Rpu5kcRavKS94RuvzE,48.8644682,2.3543194
323,Le Café des Musées,3,,"cafe, wine_bar",casual,,"49 Rue de Turenne, 75003 Paris, France",75003,https://www.lecafedesmusees.fr/,ChIJB4LuVABu5kcRwfzAvZQv1FM,48.858063,2.3643307
354,Le Chef Thaï,3,,,,,"59 Rue des Gravilliers, 75003 Paris, France",75003,https://www.chef-thai.com/,ChIJ4fVU7xpu5kcRT-48ZCZaAsU,48.8643502,2.354761
358,Le MaZenay,3,,,,,"46 Rue de Montmorency, 75003 Paris, France",75003,https://www.lemazenay.com/,ChIJvbCbVRpu5kcRfMWl3JeGW4s,48.8636402,2.3533729
360,Le Petit Dakar,3,,,,,"6 Rue Elzevir, 75003 Paris, France",75003,https://www.lepetitdakar.com/,ChIJ4yxmKQJu5kcRjwwarF6JtG0,48.8580527,2.3612926
362,Le Reflet,3,,,,,"11 Rue de Braque, 75003 Paris, France",75003,https://paris.restaurantlereflet.fr/,ChIJWU0Iy6pv5kcRjP0qFPXIXBY,48.8611253,2.3562227
365,Les enfants du marché,3,,wine_bar,casual,,"39 Rue de Bretagne, 75003 Paris, France",75003,https://michael2110grosman.wixsite.com/website/accueil,ChIJpTwIKARu5kcRUrI2FD8IWmE,48.8625855,2.3621245
366,Les Enfants Rouges,3,,,,,"9 Rue de Beauce, 75003 Paris, France",75003,https://les-enfants-rouges-paris.fr/fr,ChIJ32nhLwRu5kcR6FEtBPVddL4,48.863083,2.3612283
368,Les Vitelloni,3,,,,,"4 Rue Dupetit-Thouars, 75003 Paris, France",75003,https://www.lesvitelloni.com/,ChIJl6Mbw91v5kcR7lSFYIf-7iQ,48.8649662,2.3628235
369,Mabrouk,3,,,,,"64 Rue Réaumur, 75003 Paris, France",75003,https://www.mabrouk-paris.fr/,ChIJaSYFs6Bv5kcRAWQWFuu9ui4,48.8661093,2.3536609
371,Malro,3,,wine_bar,casual,,"7 Rue Froissart, 75003 Paris, France",75003,https://www.restaurantmalro.fr/,ChIJIT1Otylv5kcRCrjAwKyBkB8,48.8614066,2.3661925
372,MAO FRY,3,,,,,"4 Rue Réaumur, 75003 Paris, France",75003,https://www.mao-corp.com/fry,ChIJH6E8VvFv5kcRsqay4AWSynE,48.8648715,2.3594762
373,Matka,3,,,,,"78 R. Quincampoix, 75003 Paris, France",75003,https://matkarestaurant.fr/,ChIJLceVAbRv5kcRs2VY6jRA8w4,48.8621729,2.3511688
400,Mischief,3,,,,,"25 Rue des Gravilliers, 75003 Paris, France",75003,http://www.mischief.paris/,ChIJOfSDLwBv5kcRitKufiTctkM,48.863831,2.3565949
375,MONBLEU Le Comptoir,3,,wine_bar,casual,,"12 Rue Dupetit-Thouars, 75003 Paris, France",75003,https://www.monbleu.fr/monbleu-le-comptoir,ChIJiSxgEeZv5kcRlyu7McenSEk,48.8654865,2.3619835
376,Mr.T,3,,,,,"38 Rue de Saintonge, 75003 Paris, France",75003,https://www.mrt-restaurant.fr/,ChIJl4tB7gZu5kcR9UcoegdaztM,48.862675,2.3636937
378,Nessia Marais,3,,,,,"6 Rue Charles-François Dupuis, 75003 Paris, France",75003,https://www.restaurantnessia.com/,ChIJYXhdtadv5kcR_FTB59rdtyE,48.8651957,2.363233
379,Ogata,3,,"bakery, wine_bar",casual,,"16 Rue Debelleyme, 75003 Paris, France",75003,https://ogata.com/paris/restaurant,ChIJexUJUzFv5kcRcynXsmuxF5o,48.8610097,2.3635511
380,Onii-San - Izakaya,3,,,,,"82 Rue des Archives, 75003 Paris, France",75003,https://www.onii-san.fr/,ChIJjxEGQcZv5kcRHlpercEXmDs,48.8630705,2.3603978
381,Parcelles,3,,,,,"13 Rue Chapon, 75003 Paris, France",75003,https://www.parcelles-paris.fr/,ChIJ03vIR11v5kcRk5QReT9ivac,48.8632026,2.356599
